Course Number,Course Name,Course Description
ECSE 508,Multi-Agent Systems,"Electrical Engineering : Introduction to game theory, strategic games, extensive form games with perfect and imperfect information, repeated games and folk theorems, cooperative game theory, introduction to mechanism design, markets and market equilibrium, pricing and resource allocation, application in telecommunication networks, applications in communication networks, stochastic games."
ECSE 509,Probability and Random Signals 2,"Electrical Engineering : Multivariate Gaussian distributions; finite-dimensional mean-square estimation (multivariate case); principal components; introduction to random processes; weak stationarity: correlation functions, spectra, linear processing and estimation; Poisson processes and Markov chains: state processes, invariant distributions; stochastic simulation."
ECSE 510,Filtering and Prediction for Stochastic Systems,"Electrical Engineering : Electrical Engineering: Basic notions. Linear state space (SS) systems. Least squares estimation and prediction: conditional expectations; Orthogonal Projection Theorem. Kalman filtering; Riccati equation. ARMA systems. Stationary processes; Wold decomposition; spectral factorization; Wiener filtering. The Wiener processes; stochastic differential equations. Chapman-Kolmogorov, Fokker-Plank equations. Continuous time nonlinear filtering. Particle filters. Applications."
ECSE 511,Introduction to Digital Communication,"Electrical Engineering : Amplitude and angle modulation including AM, FM, FDM and television systems; introduction to random processes; sampling and quantization, PCM systems, TDM; digital modulation techniques, Maximum-Likelihood receivers, synchronization issues; elements of information theory including information sources, source coding and channel capacity."
ECSE 512,Digital Signal Processing 1,"Electrical Engineering : Review of discrete-time transforms, sampling and quantization, frequency analysis. Structures for IIR and FIR filters, coefficient quantization, roundoff noise. The DFT, its properties, frequency analysis and filtering using DFT methods, the FFT and its implementation. Multirate processing, subsampling and interpolation, oversampling techniques."
ECSE 513,Robust Control Systems,Electrical Engineering : Feedback interconnections of LTI systems; Nominal stability and performance of feedback control systems; Norms of signals and systems; H2-optimal control; H-infinity-optimal control; Uncertainty modelling for robust control; Robust closed-loop stability and performance; Robust H-infinity control; Robustness check using mu-analysis; Robust controller design via mu-synthesis.
ECSE 515,Optical Fibre Communications,"Electrical Engineering : Optical fibre communication technology and principles of optical transport: modulation formats, signal propagation and impairments in optical fibres, sources of noise, amplification and regeneration, optical signal processing technologies, system design."
ECSE 516,Nonlinear and Hybrid Control Systems,"Electrical Engineering : Examples of hybrid control systems (HCS). Review of nonlinear system state, controllability, observability, stability. HCS specified via ODEs and automata. Continuous and discrete states and dynamics; controlled and autonomous discrete state switching. HCS stability via Lyapunov theory and LaSalle Invariance Principle. Hybrid Maximum Principle and Hybrid Dynamic Programming; computational algorithms."
ECSE 517,Neural Prosthetic Systems,"Electrical Engineering : Selected topics in bioengineering focusing on the principles of neural prosthetics systems (brain machine interfaces). Paralysis as a communication problem. Motor control theory receptive fields. Electrical properties of the central nervous system, modern measurement technologies, encoding and mutual information, statistical data analysis, decoding and thought prediction."
ECSE 518,Telecommunication Network Analysis,Electrical Engineering : Mathematical modeling and analysis techniques for the control and management of modern networks. Introduction to queuing networks; birth/death processes; routing optimization and fairness; multi-commodity network flow; traffic modeling; effective bandwidth and network calculus; performance modeling.
ECSE 519,Semiconductor Nanostructures and Nanophotonic Devices,"Electrical Engineering : Physics, design, synthesis, and fundamental properties of semiconductor nanostructures, quantum dots, nanowires, and nanotubes. Nanoscale confinement of radiation, properties of microcavities, whispering gallery modes, photonic crystals, strong vs. weak coupling, and Purcell effect. Quantum dot lasers, nanowire LEDs, and photonic crystal lasers. Nonclassical light sources. Solar cells and thermoelectric devices."
ECSE 521,Digital Communications 1,"Electrical Engineering : Transmission over AWGN channels: optimum receiver design, digital modulation techniques, coherent, noncoherent and differentially coherent detection. Signal design for bandlimited AWGN channels. Channel capacity. Channel coding: block codes, convolutional codes, coded modulation techniques, turbo codes. Transmission over AWGN and ISI channels: MLSE, linear equalization, decision-feedback equalization, precoding, multi-carrier transmission."
ECSE 522,Nonlinear Phenomena in Power Systems Dynamics,"Electrical Engineering : Introduces nonlinear dynamics, with applications to generic engineering and power engineering. Topics include one- and two- dimensional systems; bifurcations;
phase plane; nonlinear oscillators; Lorenz equations and chaos. Emphasizes power system dynamic modelling and stability. Topics include synchronous machine
dynamic modelling; numerical integration methods for dynamic simulations; excitation system and turbine governor; transient stability; small signal stability; voltage stability; nonlinear dynamics and bifurcations in power system dynamic study."
ECSE 523,Speech Communications,"Electrical Engineering : Articulatory and acoustic descriptions of speech production, speech production models, speech perception, digital processing of speech signals, vocodors using formant, linear predictive and cepstral techniques, overview of automatic speech recognition systems, speech synthesis systems and speaker verification systems."
ECSE 524,Interconnects and Signal Integrity,"Electrical Engineering : Interconnect structures, signal integrity issues: reflection, crosstalk, noise, electromagnetic interference, Lossy transmission lines, RLGC matrix representations, wave propagation in multilayered substrates, periodically loaded lines, Floquet's theorem, power distribution network, simultaneous switching noise, packaging structures, chip interconnection technologies, substrate integrated waveguides, methods for experimental characterization of interconnects, signal integrity CAD tools."
ECSE 526,Artificial Intelligence,"Electrical Engineering : Design principles of autonomous agents, agent architectures, machine learning, neural networks, genetic algorithms, and multi-agent collaboration. The course includes a term project that consists of designing and implementing software agents that collaborate and compete in a simulated environment."
ECSE 527,Optical Engineering,"Electrical Engineering : A structured introduction to modern optical engineering. Topics covered include the
propagation of light through space, refraction, diffraction, polarization, lens systems, ray-tracing, aberrations, computer-aided design and optimization techniques, Gaussian beam analysis, micro-optics and computer generated
diffractive optical elements."
ECSE 528,Telecommunication Network Architecture,Electrical Engineering : Introduction to the architecture of telecommunication networks; OSI Layer Model and Internet protocol stack; Peer-to-peer and overlay networks; basic queuing theory; congestion control and reliable data transfer; addressing and routing for unicast and multicast transmission; traffic scheduling and shaping; quality-of-service principles; multiple access protocols; streaming media and network security.
ECSE 529,Computer and Biological Vision,"Electrical Engineering : Vision in man and machine, imaging process, spatial and frequency domain filters, biological vision, edge detection, intermediate features, connecting biological and psychophysical vision, science of colour."
ECSE 530,Logic Synthesis,"Electrical Engineering : The place of logic synthesis in microelectronics. Representations of Boolean functions: logic covers, binary decision diagrams. Two-level synthesis algorithms, Espresso. Multi-level synthesis to Boolean networks: don't care methods, algebraic optimizations, delay modelling. Sequential synthesis: state-based optimizations, state assignment, network optimizations. Technology mapping: library cell and FPGA mapping."
ECSE 532,Computer Graphics,"Electrical Engineering : Fundamental mathematical, algorithmic and representational issues in computer graphics: overview of graphics pipeline, homogeneous coordinates, projective transformations, line-drawing and rasterization, hidden surface removal, surface modelling (quadrics, bicubics, meshes), rendering (lighting, reflectance models,
ray tracing, texture mapping), compositing colour perception, and other selected topics."
ECSE 533,Physical Basis of Semiconductor Devices,"Electrical Engineering : Quantitative analysis of diodes and transistors. Semiconductor fundamentals, equilibrium and non-equilibrium carrier transport, and Fermi levels. PN junction diodes, the ideal diode, and diode switching. Bipolar Junction Transistors (BJT), physics of the ideal BJT, the Ebers-Moll model. Field effect transistors, metal-oxide semiconductor structures, static and dynamic behaviour, small-signal models."
ECSE 534,Analog Microelectronics,"Electrical Engineering : Design of analog ICs using specialized analog CAD tools such as SPICE. Voltage and current amplifier design which encompasses the study of biasing circuits, current sources and mirrors, input and output stages, and frequency compensation; precision reference sources; analog multipliers; oscillators; waveform generators and shaping circuits, and analog switches."
ECSE 535,Nanoelectronic Devices,"Electrical Engineering : Physical principles and modelling of nanoelectronic devices. Bandstructure and electronic density of states, Quantum wells, wires and dots. Ballistic electron transport, tunnelling and scattering mechanisms. Electrical and optical properties of nanostructures, fundamental performance limits. Research devices and materials."
ECSE 536,RF Microelectronics,"Electrical Engineering : Introduction to Radio Frequency Integrated Circuits and wireless transceiver architectures. Modelling of passive/active integrated devices. Design of monolithic bipolar and CMOS LNAs, mixers, filters, broadband amplifiers, RF power amplifiers, VCOs, and frequency synthesizers. Analysis of noise and non-linearity in RFICs. Project using modern RFIC simulation/layout CAD tools."
ECSE 537,Advanced Digital Integrated Circuits,"Electrical Engineering : Advanced concepts in the design, layout, and optimization (speed/power/area trade-offs) of digital integrated circuits in state-of-the-art technologies. Emphasis on the main design challenges (low power, process variations) due to device scaling into the nanometer node. Integrated-circuit design flow. Computer-aided design tools."
ECSE 538,Safety-Critical Embedded Software,Electrical Engineering : Software for embedded systems/cyber-physical systems; model-based design; platform-based design; models of computation; synchronous reactive models of computation; timed automata; semantics preserving code generation; real-time operating systems; mixed-criticality scheduling; formal verification; model-based testing; reliability; safety; component-based design.
ECSE 539,Advanced Software Language Engineering,"Electrical Engineering : Practical and theoretical knowledge for developing software languages and models; foundations for model-based software development; topics include principles of model-driven engineering; concern-driven development; intentional, structural, and behavioral models as well as configuration models; constraints; language engineering; domain-specific languages; metamodelling; model transformations; models of computation; model analyses; and modeling tools."
ECSE 540,Photonic Devices and Applications,"Electrical Engineering : Physical basis of passive and active photonic devices, including optical waveguides and fibers, semiconductor lasers, photodetectors, modulators, and amplifiers. Applications to optical signal processing and photonic systems. Introduction to optical test-and-measurement instrumentation."
ECSE 541,Design of Multiprocessor Systems-­on-­Chip,"Electrical Engineering : Modelling, design, evaluation, and optimization of multiprocessor systems-on-chips (MPSoCs). Introduction to system-level modelling of MPSoC architecture; system performance, power, and lifetime modelling; fault and defect tolerance; automatic general and heuristic design space exploration and design optimization; resource allocation, application mapping, and task scheduling."
ECSE 542,Human Computer Interaction,"Electrical Engineering : Design, development, and evaluation of human-computer interfaces, with emphasis on usability, interaction paradigms, computer-mediated human activities, and implications to society. These issues are studied from a number of perspectives including that of the engineer and end-user. A team-based project applies knowledge and skills to the full life cycle of an interactive human-computer interface."
ECSE 543,Numerical Methods in Electrical Engineering,Electrical Engineering : DC resistor networks and sparse matrix methods. Nonlinear electric and magnetic circuits: curve-fitting; the Newton-Raphson method. Finite elements for electrostatics. Transient analysis of circuits: systems of Ordinary differential equations; stiff equations. Transient analysis of induced currents. Solution of algebraic eigenvalue problems. Scattering of electromagnetic waves: the boundary element method; numerical integration.
ECSE 544,Computational Photography,"Electrical Engineering : An overview of techniques and theory underlying computational photography. Topics include: radiometry and photometry; lenses and image formation; electronic
image sensing; colour processing; lightfield cameras; image deblurring; super-resolution methods; image denoising; flash photography; image matting and
compositing; high dynamic range imaging and tone mapping; image retargeting; image stitching."
ECSE 545,Microelectronics Technology,"Electrical Engineering : Basic techniques in the fabrication of microelectronic circuits. Four-point probe, alloyed contacts, diffusion processes, ion implantation epitaxy, silicon dioxide, photolithography, selected diffusion and metallization, transistor fabrication, dry etching, monolithic integrated circuits, isolation, mask making, thin and thick film components, MOS gate voltage and integrated circuits."
ECSE 546,Advanced Image Synthesis,"Electrical Engineering : Introduction to mathematical models of light transport and the numerical techniques used to generate realistic images in computer graphics. Offline (i.e., raytracing) and interactive (i.e., shader-based) techniques. Group project addressing important applied research problems."
ECSE 547,Finite Elements in Electrical Engineering,"Electrical Engineering : Finite elements for electrostatics. Energy minimization. Semi-conductors. Nonlinear magnetics and Newton-Raphson. Axisymmetric problems. Capacitance, inductance, and resistance through finite elements. Resonance: cavities, waveguides. High order and curvilinear elements."
ECSE 548,Introduction to VLSI Systems,"Electrical Engineering : An interdisciplinary course for electrical engineering and computer science students. A structured design methodology for managing the complexity of VLSI system design. Sufficient information on integrated devices, circuits, digital subsystems and system architecture is presented to enable students to span the range of abstractions from device physics to VLSI digital systems."
ECSE 549,Expert Systems in Electrical Design,"Electrical Engineering : Design processes in electrical engineering. Hierarchical design. Computer aided design. Expert system technology. Device representations, heuristics and structures, algebraic models. Design versus diagnosis, ""Shallow"" and ""Deep"" systems, second generation (multi-paradigm) systems. Shells and their uses in design systems. Knowledge acquisition systems."
ECSE 551,Machine Learning for Engineers,"Electrical Engineering : Introduction to machine learning: challenges and fundamental concepts. Supervised learning: Regression and Classification. Unsupervised learning. Curse of dimensionality: dimension reduction and feature selection. Error estimation and empirical validation. Emphasis on good methods and practices for deployment
of real systems."
ECSE 553,Critical Systems,"Electrical Engineering : Design and assurance of critical software-intensive cyber-physical systems (CPSs). Core concepts, standard languages (SysML, Capella), techniques and tools of model-based systems used for designing such systems including: concepts like safety cases, traceability, viewpoints of system architecture or design space exploration. Safety assurance of software-intensive critical systems; design-time and run-time verification; and validation techniques. Research challenges for the safety assurance of systems driven by machine learning and other AI techniques."
ECSE 559,Flexible AC Transmission Systems,"Electrical Engineering : Operating principles of controllers of flexible AC transmission systems (FACTS). Transformer, thyristor and gate- turn- off thyristor (GTO) technologies. Modulation methods: harmonic elimination, pulse width modulation. Applications in: shunt and series advanced static VAR Controllers (ASVC), phase shifters, unified power flow controllers (UPFC)."
ECSE 562,Low-Carbon Power Generation Engineering,"Electrical Engineering : Primary energy resources, thermodynamics of power generation, conventional and renewable. Electric power generation principles. Rotating and static power
conversion, frequency and voltage control. Synchronous and induction generators, design and operation, grid integration requirements. Static power converter
interfaces, principles and operation. Wind and solar generation principles, control, wind and solar farms. Energy storage technologies and their role in low-carbon
power systems. Operations and planning of low-carbon power generation systems. Renewable integration studies."
ECSE 563,Power Systems Operation and Planning,"Electrical Engineering : Design and operation of large scale power systems: Temporal, spatial and hierarchical decomposition of tasks. Local vs. distributed control. Load-frequency control. Voltage and speed regulation. Interconnected power systems. Power flow. Security states. Optimal operation of power systems. Power system reliability."
ECSE 564,Power Systems Dynamics and Control,"Electrical Engineering : Modern power systems: power plants, conventional generation and distributed inverter-based generation, ac and dc transmission systems, power system dynamics and stability issues. Modeling for operation, control and
stability studies: power system components; synchronous machines and control systems; inverter-based generation and controls. Dynamic and stability studies. Control methods for enhancing flexibility and improving stability"
ECSE 565,Introduction to Power Electronics,"Electrical Engineering : Semiconductor power switches - thyristors, GTO's, bipolar transistors, MOSFET's. Switch mode power amplifiers. Buck and boost principles. Modulation methods -PWM, delta, hysteresis current control. Rectifiers, inverters, choppers."
ECSE 570,Automatic Speech Recognition,"Electrical Engineering : Acoustic phonetics and signal representations. Pattern classification, stochastic modelling, language modelling and search algorithms as applied to speech recognition. Techniques for robustness, integration of speech recognition with other user interface modalities, and the role of automatic speech recognition in speech understanding."
ECSE 571,Optoelectronic Devices,"Electrical Engineering : Physical basis of optoelectronic devices including Light Emitting Diodes, semiconductor optical amplifiers, semiconductor lasers, quantum well devices, and solid state lasers. Quantitative description of detectors, optical modulation, optical logic devices, optical interconnects, and optomechanical hardware. Throughout the course, photonic systems applications will be addressed."
ECSE 572,Nonlinear Optics,"Electrical Engineering : Nonlinear optical processes and their applications: optical fibres, waveguides and crystals. Origin of second- and third-order nonlinear susceptibility, symmetry properties, coupled-wave propagation, phase-matching techniques, sum- and difference frequency generation, parametric amplification, four-wave mixing, self- and cross-phase modulation, soliton propagation, Raman scattering and the electro-optic effect."
ECSE 573,Microwave Electronics,"Electrical Engineering : Physical basis of modern microwave devices and circuits. Microwave transistors and tunnel diodes, transferred electron devices, transit time devices and infra red devices. Microwave generation and amplification, microwave FET circuits. Noise and power amplification."
ECSE 574,CMOS Sensor Microsystems,"Electrical Engineering : CMOS sensor microsystems, fundamentals of microfabrication, micromachining technology, recognition elements, CMOS signal detection components, and sensor system integration and packaging."
ECSE 593,Antennas and Propagation,"Electrical Engineering : Fundamentals of antenna theory: sources, radiation pattern and gain. Classification of antennas. Main antenna types and their characteristics. Antenna temperature, remote sensing and radar cross-section. Self and mutual impedances. Special topics include adaptive antennas, very large array (VLA) used in radio astronomy and biomedical applications."
ECSE 596,Optical Waveguides,"Electrical Engineering : An in-depth analysis to guided-wave propagation. Dielectric waveguides (slab, 2D, nonlinear, spatial solitons), optical fibers (modes, dispersion relations, propagation in dispersive, nonlinear fibers, temporal solitons), beam propagation method, coupled mode theory, waveguide devices (couplers, gratings, etc.). Selection of current research topics of interest (e.g., photonic crystals, optical signal processing, etc.)."
ECSE 597,Circuit Simulation and Modelling,Electrical Engineering : Principles of circuit simulation. Formulation of network equations. Frequency domain analysis. Nonlinear networks. Transient analysis. Sensitivity analysis. Harmonic Balance. Shooting method. Model order reduction. Macromodelling.
ECSE 552,Deep Learning,"Electrical Engineering : Overview of mathematical background and basics of machine learning, deep feedforward networks, regularization for deep learning, optimization for training
deep learning models, convolutional neural networks, recurrent and recursive neural networks, practical considerations,applications of deep learning, recent models and architectures in deep learning."
ECSE 506,Stochastic Control and Decision Theory,"Electrical Engineering : Modelling of stochastic control systems, controlled Markov processes, dynamic programming, imperfect and delayed observations, linear quadratic and Gaussian (LQG) systems, team theory, information structures, static and dynamic teams, dynamic programming for teams,multi-armed bandits."
FACC 300,Engineering Economy,"Faculty Course : Introduction to the basic concepts required for the economic assessment of engineering projects. Topics include: accounting methods, marginal analysis, cash flow and time value of money, taxation and depreciation, discounted cash flow analysis techniques, cost of capital, inflation, sensitivity and risk analysis, analysis of R and D, ongoing as well as new investment opportunities."
FACC 351,Summer Undergraduate Research Experience 1,"Faculty Course : Participation in the SURE (Summer Undergraduate Research in the Faculty of Engineering) experience, in which a student undertakes a 16-week traineeship within a research facility or laboratory in the Faculty, including the School of Architecture. Students work closely with academic researchers and graduate students on a specified project, and present the results of their research as part of the SURE poster session at the end of the summer."
FACC 352,Summer Undergraduate Research Experience 2,"Faculty Course : Participation in the SURE (Summer Undergraduate Research in the Faculty of Engineering) experience, in which a student undertakes a 16-week traineeship within a research facility or laboratory in the Faculty, including the School of Architecture. Students work closely with academic researchers and graduate students on a specified project, and present the results of their research as part of the SURE poster session at the end of the summer."
FACC 353,Summer Undergraduate Research Experience 3,"Faculty Course : Participation in the SURE (Summer Undergraduate Research in the Faculty of Engineering) experience, in which a student undertakes a 16-week traineeship within a research facility or laboratory in the Faculty, including the School of Architecture. Students work closely with academic researchers and graduate students on a specified project, and present the results of their research as part of the SURE poster session at the end of the summer."
FACC 400,Engineering Professional Practice,"Faculty Course : Laws, regulations and codes governing engineering professional practice. Responsibility and liability. Environmental legislation. Project and organization management. Relations between engineer and client. Technical practice - analysis, design, execution and operation."
FACC 500,Technology Business Plan Design,"Faculty Course : This course combines several management functional areas such as marketing, financial, operations and strategy with the skills of creativity, engineering innovation, leadership and communications. Students learn how to design an effective and winning business plan around a technology or engineering project in small, medium or large enterprises."
FACC 501,Technology Business Plan Project,Faculty Course : Students work in teams to develop a comprehensive business plan project based on a technological or engineering innovation while utilizing site visits.
FACC 510,Selected Topics in the Faculty of Engineering 1,"Faculty Course : Special topics related to interdisciplinary areas in engineering, architecture, and/or urban planning."
FACC 511,Selected Topics in the Faculty of Engineering 2,"Faculty Course : Special topics related to inter-disciplinary areas in engineering, architecture, and/or urban planning."
FACC 354,Summer Undergraduate Research Experience 4,"Faculty Course : Participation in the SURE (Summer Undergraduate Research in the Faculty of Engineering) experience, in which a student undertakes a 16-week traineeship within a research facility or laboratory in the Faculty, including the School of Architecture. Students work closely with academic researchers and graduate students on a specified project, and present the results of their research as part of the SURE poster session at the end of the summer."
MATH 381,Complex Variables and Transforms,"Mathematics & Statistics (Sci) : Analytic functions, Cauchy-Riemann equations, simple mappings, Cauchy's theorem, Cauchy's integral formula, Taylor and Laurent expansions, residue calculus. Properties of one and two-sided Fourier and Laplace transforms, the complex inversion integral, relation between the Fourier and Laplace transforms, application of transform techniques to the solution of differential equations. The Z-transform and applications to difference equations."
MECH 309,Numerical Methods in Mechanical Engineering,"Mechanical Engineering : Numerical techniques for problems commonly encountered in Mechanical Engineering are presented. Chebyshev interpolation, quadrature, roots of equations in one or more variables, matrices, curve fitting, splines and ordinary differential equations. The emphasis is on the analysis and understanding of the problem rather than the details of the actual numerical program."
MECH 314,Dynamics of Mechanisms,Mechanical Engineering : First principles of analysis; motion; position; displacement; velocity; acceleration; force; inertia and its effects. Kinematic and dynamic analysis of rigid bodies in pure rotation and in pin-connected systems; dynamic balance. Rigid bodies in rolling contact; planetary gear-trains. Bodies in sliding contact; lower and higher sliding pairs.
MECH 315,Mechanics 3,"Mechanical Engineering : Single-degree-of-freedom systems; free vibrations; effect of damping; response to harmonic, periodic and arbitrary excitation. Lagrange's equations of motion. Vibrations of multi-degree-of-freedom systems. Continuous systems."
MECH 321,Mechanics of Deformable Solids,Mechanical Engineering : Modern phenomenological theories of the behaviour of engineering materials. Stress and strain concepts and introduction to constitutive theory. Applications of theory of elasticity and thermoelasticity. Introduction to finite element stress analysis methods.
MECH 331,Fluid Mechanics 1,"Mechanical Engineering : Physical properties of fluids. Kinematics and dynamics of fluid flow: stress in a continuum, rates of strain, rotation. Control volume analysis; conservation of mass, linear momentum and energy; Euler and Bernoulli equations; Flow measurement. Dimensional analysis and dynamical similarity. Laminar and turbulent flow in pipes and boundary layers."
MECH 341,Thermodynamics 2,"Mechanical Engineering : Generalized thermodynamics relations. Real gas effects, gas tables, dense gas equations of state and generalized compressibility, enthalpy, and entropy charts. Vapour and gas power cycles (coal/nuclear power plants). Refrigerators and heat pumps. Psychrometry and air conditioning processes. Thermodynamics of reactive gas mixtures."
MECH 346,Heat Transfer,"Mechanical Engineering : Basic concepts and overview. Steady and unsteady heat conduction. Fin Theory. Convective heat transfer: governing equations; dimensionless parameters; analogy between momentum and heat transfer. Design correlations for forced, natural, and mixed convection. Heat exchangers. Radiative heat transfer: black- and gray-body radiation; shape factors; enclosure theory. Thermal engineering design project."
MECH 362,Mechanical Laboratory 1,"Mechanical Engineering : Experiments will be performed in four areas: MECH 240 Thermodynamics, MECH 315 Vibrations, MECH 331 Fluid Mechanics 1, and MECH 346 Heat Transfer. Students should sign up to do experiments in one or more areas the term following the completion of one or more of the above courses. Students will not formally register for this course until the term in which they will complete all of the experiments."
MECH 383,Applied Electronics and Instrumentation,"Mechanical Engineering : Discrete and integrated components, both analogue and digital. Characteristics of passive elements. Semiconductors, amplifiers, filters, oscillators, modulators, power supplies and nonlinear devices. Introduction to digital electronics. Transducer/signal conditioner interfacing considerations."
MECH 393,Design 2: Machine Element Design,"Mechanical Engineering : The design of machine elements for strength requirements in consideration of various methods of manufacture. Synthesis of mechanical systems to fulfill performance requirements, following the engineering design process. Static and fatigue failure prevention. Students form groups to work on a design project."
MECH 403D1,Thesis (Honours),"Mechanical Engineering : This course, together with MECH 404, involves a research project containing both engineering theory and design components, and requiring a theoretical and/or experimental investigation. Students are supervised by the course instructor and mentored by one or more staff members. The work culminates with the submission of a thesis."
MECH 403D2,Thesis (Honours),Mechanical Engineering : See MECH 403D1 for course description.
MECH 403N1,Thesis (Honours),"Mechanical Engineering : This course, together with MECH 404, involves a research project containing both engineering theory and design components, and requiring a theoretical and/or experimental investigation. Students are supervised by the course instructor and mentored by one or more staff members. The work culminates with the submission of a thesis."
MECH 403N2,Thesis (Honours),Mechanical Engineering : See MECH 403N1 for course description.
MECH 404,Honours Thesis 2,Mechanical Engineering : This course is part of the same thesis project as course MECH 403.
MECH 412,System Dynamics and Control,"Mechanical Engineering : Modelling of physical linear time-invariant systems using transfer functions. Transient and steady-state response specifications. State space representation of systems. Frequency-response characterization. Stability. Feedback control systems. PID controller design. Root locus and frequency response design methods. Lead, lag and PID compensators."
MECH 419,Advanced Mechanics of Systems,"Mechanical Engineering : Lagrange's equations of motion. Hamilton's principle. Variational methods. Discrete linear systems: analytical and numerical methods. Distributed parameter systems: exact solutions and discretization techniques. Electrical-mechanical-acoustical analogies. Stability of systems. Nonlinear dynamics: phase-plane, perturbation and other methods of solution."
MECH 430,Fluid Mechanics 2,"Mechanical Engineering : Review of thermodynamics of gases, one dimensional isentropic flow and choking. Nozzles and wind tunnels. Normal shock waves. Flow in constant area ducts with friction and heat exchange. Compressible irrotational flow. Oblique shock waves and Prandtl-Meyer expansion. Supersonic aerofoil and wing theory."
MECH 447,Combustion,"Mechanical Engineering : Equilibrium analysis of reacting systems, Hugoniot analysis, flame propagation mechanisms, introduction to chemical kinetics, models for laminar flame propagation, ignition, quenching, flammability limits, turbulent flames, flame instability mechanisms, detonations, solid and liquid combustion."
MECH 463D1,Design 3: Mechanical Engineering Project,"Mechanical Engineering : Team project work typically involving the design, fabrication, verification, and application of a mechanical device/system, or experimental facility. The project work is complemented with lectures in the Fall term on topics related to design and management of design projects. Emphasis is on the completion of a project of professional quality."
MECH 463D2,Design 3: Mechanical Engineering Project,Mechanical Engineering : See MECH 463D1 for course description.
MECH 494,Honours Design Project,"Mechanical Engineering : An advanced design project course with emphasis on analytical solutions, performance prediction and validation, and planning for production. Students are supervised by the course instructor and mentored by one or more staff members."
MECH 497,Value Engineering,Mechanical Engineering : Value Engineering is an in-depth analysis of an industrial product or process with a view to improving its design and/or performance to increase its worth. This is a workshop type of course. Projects will be supplied by industrial firms and students will work in teams with industrial personnel.
MECH 498,Interdisciplinary Design Project 1,Mechanical Engineering : Completion of an individual project on an interdisciplinary theme with emphasis on a balanced combination on analysis and synthesis.
MECH 499,Interdisciplinary Design Project 2,Mechanical Engineering : The individual project initiated in MECH 498 is continued and finalized in this course.
MECH 500,Selected Topics in Mechanical Engineering,"Mechanical Engineering : A course to allow the introduction of new topics in Mechanical Engineering as needs arise, by regular and visiting staff."
MECH 501,Special Topics: Mechanical Engineering,"Mechanical Engineering : A course to allow the introduction of new topics in Mechanical Engineering as needs arise, by regular and visiting staff."
MECH 502,Topics in Mechanical Engineering,"Mechanical Engineering : A course to allow the introduction of new topics in Mechanical Engineering as needs arise, by regular and visiting staff."
MECH 510,Engineering Acoustics,"Mechanical Engineering : Vibratory and acoustic disturbances propagated in homogeneous media. Modelling of acoustic systems using lumped-parameters. Simple sound wave fields, transverse waves in strings and bars, longitudinal waves in bars, and transverse waves in membranes, beams, and plates. Basic wave propagation phenomena and sound source models."
MECH 513,Control Systems,"Mechanical Engineering : State-space modelling and related linear algebra.  Controllability and observability of linear time-invariant systems and corresponding tests, system realizations. Stability: Bounded-Input-Bounded-Output (BIBO), internal, Lyapunov.  Linear state feedback control: pole placement and root locus design methods, linear quadratic regulator.  State observers: full- and reduced-order designs, separation principle, Linear Quadratic Gaussian (LQG) design. Introduction to optimal control and optimal state estimation."
MECH 515,Unsteady Gasdynamics,"Mechanical Engineering : Fundamentals of unsteady gasdynamics. Shock and detonation waves in gases and condensed material. Condensed explosives: hydrodynamic theory, equations of state, initiation. Shock interactions. Blast wave theory, similarity methods, blast scaling."
MECH 516,Computational Gasdynamics,Mechanical Engineering : Fundamentals of computational fluid dynamics. Numerical methods for hyperbolic conservation laws: first- and higher-order upwind schemes; monotonicity and Godunov theorem; total-variation-diminishing schemes; Riemann solvers; treatment of source terms; multi-dimensional methods. Introduction to grid generation and adaptation. Methodology for the comparison of numerical and experimental results.
MECH 524,Computer Integrated Manufacturing,Mechanical Engineering : A study of the present impact of computers and automation on manufacturing. Computer-aided systems. Information modelling. Information system structures. Study of several types of production systems. Integration issues: inter-and intra-enterprise. Laboratory experience with manufacturing software systems.
MECH 526,Manufacturing and the Environment,"Mechanical Engineering : Course topics include: clean manufacturing, product and process design for minimizing materials and energy use, the product life cycle, impact of technology on the environment, environmental impact assessment, regulatory process, and managing the ""political"" process."
MECH 528,Product Design,"Mechanical Engineering : A study of the design issues present in product life cycle demands. Computer-aided systems. Rapid prototyping. Design for manufacturability. Integration of mechanics, electronics and software in products. Effect on design of product cost, maintainability, recycling, marketability."
MECH 529,Discrete Manufacturing Systems,"Mechanical Engineering : An overview of present day production machines and systems with special emphasis on automation, computer control and integration techniques. Material handling, automatic inspection, process monitoring, maintenance. Socio-economic and environmental issues. Laboratory experience with factory simulation."
MECH 530,Mechanics of Composite Materials,"Mechanical Engineering : Fiber-reinforced composites. Stress, strain, and strength of composite laminates and honeycomb structures. Failure modes and failure criteria. Environmental effects. Manufacturing processes. Design of composite structures. Computer modelling of composites. Computer techniques are utilized throughout the course."
MECH 532,"Aircraft Performance, Stability and Control","Mechanical Engineering : Aircraft performance criteria such as range, endurance, rate of climb, maximum ceiling for steady and accelerated flight. Landing and take-off distances. Static and dynamic stability in the longitudinal (stick-fixed and stick-free) and coupled lateral and directional modes. Control response for all three modes."
