School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
UAlberta,CH E 582,Introduction to Biomaterials, , ,"Survey of materials intended for biological applications; biomaterials-related biological phenomena (protein adsorption, blood coagulation and cell adhesion); biomaterials for engineering of blood vessel, bone and skin tissues. Two fundamental engineering philosophies will be stressed: structure-function relationship and purposeful manipulation for a desired outcome. Prerequisite: BIOL 107 or BME 210 or CH E 484 or consent of Instructor."
UAlberta,CHEM 261,Organic Chemistry I, , ,"The correlation of structure and chemical bonding in carbon compounds with the physical properties and chemical reactivity of organic molecules. Discussion will be based on functional groups with emphasis on hydrocarbons and derivatives that contain halogens, oxygen, sulfur, and the hydroxy group. Introduction to stereochemistry, three dimensional structure, reaction mechanisms, especially addition to double bonds, nucleophilic substitution and elimination reactions. Prerequisite CHEM 101 or 103. Note: Students who have obtained credit for CHEM 161 or 164 cannot take CHEM 261 for credit. Engineering students who take this course will receive *4.5."
UAlberta,CHEM 263,Organic Chemistry II, , ,"Continuation of the structural and chemical properties of the basic functional groups of organic compounds including alkynes, aromatic compounds, aldehydes, ketones, carboxylic acids and their derivatives and amines. Illustration of these functional groups in natural products such as carbohydrates, amino acids and proteins, nucleic acids and lipids. Discussion of the application of spectroscopic methods for the structure determination in simple organic molecules. Prerequisites: CHEM 161 or 164 or 261 or SCI 100. Note: Students who have obtained credit for CHEM 163 cannot take CHEM 263 for credit."
UAlberta,ECE 405,Biophysical Measurement and Instrumentation, , ,"Introduction to the principles of biophysical instrumentation. Various sensors are examined including strain gauges, inductive, capacitive, thermal, and piezoelectric sensors. Methods of measuring blood pressure are discussed. Origin of biopotentials; membrane and action potentials. Measurement of bioelectrical signals such as the ECG and EMG. Electrical safety, noise, impedance matching, and analog-to-digital conversion. Applications of electrodes, biochemical sensors, and lasers. Prerequisite: ECE 203 or E E 250 or consent of the Instructor. Credit may be obtained in only one of ECE 405 or EE BE 512."
UAlberta,ECE 440,Digital Computer Processing of Images, , ,"Extension of sampling theory and the Fourier transform to two dimensions, pixel operations including gray-level modification, algebraic and geometric transformations. The design of spatial filters for noise reduction, image sharpening and edge enhancement, and some discussion of interpolation techniques. An introduction to the concepts of image restoration from known degradations and the reconstruction of images from parallel and fan projections. Prerequisite: ECE 340 or E E 338 or consent of Instructor. Credit may be obtained in only one of EE BE 540 or ECE 440."
UAlberta,ECE 449,Intelligent Systems Engineering, , ,"Intelligent systems for automatic control and data analysis. The concepts of vagueness and uncertainty, approximate reasoning, fuzzy rule-based systems and fuzzy control. Strategies for learning and adaptation, supervised and reinforcement learning, self-organization and the selection of neural network architectures. Discussion of the principles of search and optimization, evolution and natural selection and genetic algorithms. Introduction to hybrid intelligence. Applications of intelligent systems for pattern recognition, classification, forecasting, decision support, and control. Credit may be obtained in only one of CMPE 449 or ECE 449."
UAlberta,ENGG 406,Engineering Safety and Risk Management, , ,"Introduction to process safety. Basic concepts of fires, explosions and releases. Introduction to process hazards analysis, methodologies and tools. Overview of process safety management frameworks. Case studies and industrial tour(s) demonstrate the application of specialized tools and methodologies in complex industrial operations across all engineering disciplines. Seminars develop competencies and proficiencies in applying these specialized methodologies and tools towards proactive risk management. Requires payment of additional student instructional support fees Refer to the Tuition and Fees page in the University Regulations section of the Calendar. Prerequisite: ENGG 404 or consent of the instructor."
UAlberta,ENGG 420,Engineering Law, , ,"Contracts; specifications; tenders; bonds; construction contract forms; Public Works Act; building trades; company law; the engineer as an expert witness; patents; trademarks; copyrights; negligence; arbitration. Note: Restricted enrolment. Credit will not be granted for both ENGG 420 and B LAW 301. Please note [May 5, 2021] - A note about which office approved registration was removed.  See Addenda and Errata  for more information."
UAlberta,ENG M 402,Project Management and Entrepreneurship, , ,"Introduction to the conceptual and practical considerations in identifying and developing new products. The theory and practice of project management applied to the creation of new business activities and ventures will be discussed. Topics include project management, innovation and entrepreneurship, business planning, marketing, and mobilizing human and financial resources. These will be applied in the development of a business plan for a business concept. The course is intended to provide engineering and business students with an awareness of specific planning, budgeting and scheduling techniques that can be used to implement and monitor new business activities. This course is open to Business and Science students with consent of Instructor. Note: Credit cannot be obtained for both ENGG 402 and ENG M 402."
UAlberta,ENG M 408,Manufacturing Systems and Engineering, , ,Manufacturing process modeling and system design; computer aided process planning; scheduling of manufacturing activities; computer aided manufacturing; integration for different machining processes; plastic parts and mold design; sheet metal parts and die design; robotics in manufacturing; welding process and control; Design considerations; Shop floor control; and engineering collaboration. Prerequisite: MEC E 265.
UAlberta,ENG M 501,Production and Operations Management, , ,"Production and operations management, analysis, and design of work, forecasting, inventory management including MRP, JIT, and Kanban, maintenance management, facility layout, operations scheduling, and project planning and management. Credit cannot be obtained in both ENG M 501 and MEC E 513. Prerequisites: one of ENGG 310, 401 or ENG M 310, 401 and STAT 235 or equivalent."
UAlberta,ENG M 508,Energy Auditing and Management, , ,Concepts and value of energy management and conservation. Methodologies for energy management in energy intensive systems in various industries. Energy auditing methods and implementation. Energy accounting and economic analysis. Energy audits and maintenance. Exposure to software for energy auditing.
UAlberta,ENG M 514,Reliability Engineering, , ,"Concepts of reliability, failure rate, maintainability, and availability. Properties of various statistical distributions and their applications in reliability engineering. Failure data analysis techniques including probability plotting. Load and strength interference in mechanical component design. System reliability models and system reliability evaluation methods. Optimal system design considering reliability issues. Prerequisite: STAT 235 or equivalent."
UAlberta,ENG M 516,Maintenance Management, , ,Maintenance management of industrial assets. Preventative maintenance decisions. Spare parts provisioning. Predictive maintenance decisions. Reliability centered maintenance. Total productive maintenance. Case studies. Prerequisite: STAT 235 or equivalent.
UAlberta,ENG M 530,Engineering Project Management, , ,"Introduction to project management tools, techniques, templates, and methodologies. This course examines the eight knowledge areas of the Project Management Institute (PMI) which provide an integrated approach to managing engineering projects. Prerequisites: One of ENGG 310, 401 or ENG M 310, 401."
UAlberta,ENG M 540,Introduction to Optimization Models and Algorithms, , ,"An introduction to optimization methods in solving engineering management problems. Both modeling techniques and algorithms will be covered. Topics include linear programming, formulation and modeling techniques, the simplex method, sensitivity analysis, duality, transportation and network problems, algorithmic and heuristic methods, integer programming, and/or non-linear programming. Credit cannot be obtained in both ENG M 540 and ENG M 640."
UAlberta,ENG M 558,Ergonomics and Work Design, , ,Fundamental methods for the analysis of human systems in industrial engineering. Human-machine interaction. Engineering of the workplace and the work environment. Motion and time study. Standards in ergonomics and work design.
UAlberta,FIN 301,Introduction to Finance, , ,"Types of securities and basic methods of valuation. Valuation and selection of physical and intellectual assets. Operation of asset markets and market efficiency. Risk measures and risk reduction methods. Financing policy, including choices between debt and equity financing. Note: Students are expected to have basic familiarity with microcomputer applications. Prerequisite: STAT 151, SCI 151 or equivalent. Pre- or corequisite: MGTSC 312, ACCTG 300 or 311."
UAlberta,MARK 301,Introduction to Marketing, , ,"Students are introduced to the marketing concept and the role of marketing within the overall business framework. The basic tools of marketing are introduced: market segmentation, positioning, product, price, distribution, and promotion, together with marketing research, consumer behavior, planning, and global marketing. A critical theme of the course is the need for the marketing mix to fit with the requirements of consumers, the competitive environment, company strengths, and community expectations. These issues are considered from strategic and tactical perspectives. Prerequisites: ECON 101 or ECON 204."
UAlberta,MATH 225,Linear Algebra II, , ,"Vector spaces. Inner product spaces. Examples of n-space and the space of continuous functions. Gram-Schmidt process, QR factorization of a matrix and least squares. Linear transformations, change of basis, similarity and diagonalization. Orthogonal diagonalization, quadratic forms. Applications in a variety of fields. Prerequisites: One of MATH 100, 113, 114, 117, 134, 144, 154 or SCI 100, and one of MATH 102, 125 or 127. Note: Credit can be obtained in at most one of MATH 225 or 227."
UAlberta,MATH 311,Theory of Functions of a Complex Variable, , ,Complex numbers. Complex series. Functions of a complex variable. Cauchy's theorem and contour integration. Residue Theorem and its applications. Prerequisite or corequisite: A Calculus IV course.
UAlberta,MAT E 345,"Corrosion, Oxidation, and Degradation", , ,"The environments materials experience in service. Theory of corrosion. The eight forms of corrosion. Corrosion measurements, protection, coatings, materials selection, and designing for corrosion. High temperature oxidation and its control. Degradation of non-metallic materials. Prerequisites: MAT E 201 or 202, and MAT E 341."
UAlberta,MAT E 466,Special Topics in Materials Engineering, , ,An advanced treatment of selected Materials Engineering topics of current interest. Prerequisite: Consent of Department.
UAlberta,MAT E 495,Nanomaterials and Biomedical Applications, , ,"Survey of nanostructured materials, including processing techniques, properties (mechanical, physical and chemical), characterization, and characterization tools. Introduction to biomedical applications of nanomaterials for diagnosis, therapy and medical implants. Credit may not be obtained in this course if previous credit has been obtained in MAT E 458. Prerequisite: CH E 243 or equivalent, or consent of instructor"
UAlberta,MEC E 364,Manufacturing Processes, , ,"Primary manufacturing processes including casting, forming, machining, powdered metallurgy and surface technology, interactions between design, materials (metals, polymers, ceramics, composites) and processes, selected field trips and laboratory activities. Requires payment of additional student instructional support fees. Refer to the Tuition and Fees page in the University Regulations section of the Calendar. Prerequisite: MEC E 260."
UAlberta,MEC E 409,Experimental Design Project I, , ,"Selected group projects in experimental measurement and mechanical design. Two to four person groups develop planning, design, testing and report writing skills on projects in applied mechanics, thermosciences and engineering management. Prerequisites: MEC E 301 and ENG M 310 or 401."
UAlberta,MEC E 415,Busting Myths with Analysis, , ,"Engineering analysis is used to examine the veracity of commonly held science and technology myths. Prerequisites: MEC E 330 or 331, 340, 370 or 371, 380, 390, MATH 300."
UAlberta,MEC E 443,Energy Conversion, , ,"Sources, flow and overall efficiency of use of various energy forms in society, thermodynamic analysis of energy conversion devices such as thermoelectric and magnetohydrodynamic generators, solar and fuel cells, energy from fission and fusion reactors. Prerequisite: MEC E 340."
UAlberta,MEC E 464,Design for Manufacture, , ,"Design of machine components for ease of manufacture. Application of measurement, inspection, and reverse engineering techniques. Preparation of working drawings for manufacturing. Introduction to machining operations, including hands-on machine shop practice. Evaluation of design performance. Sections offered at an increased rate of fee assessment; refer to the Tuition and Fees page in the University Regulations sections of the Calendar. Prerequisites: MEC E 260, 265, 300, and 301."
UAlberta,MEC E 466,Building Systems Design, , ,"Design and analysis of building systems for maintaining the indoor environment. Design of heating, ventilation and air conditioning systems through load calculations, equipment selection and specification. Prerequisites: MEC E 340, 370 or 371."
UAlberta,MEC E 469,Experimental Design Project II, , ,"Advanced project in experimental measurement and mechanical designs in applied mechanics, thermosciences and engineering management. Prerequisite: MEC E 409."
UAlberta,MEC E 485,Biomechanical Modelling of Human Tissues and Systems, , ,"Biomechanics; mechanical characterization of biological tissues using elastic and viscoelastic models. Rheology of blood and flow properties. Static and dynamic analyses of selected physiological systems. Application of biomaterials in external and internal prostheses. Prerequisites: BME 320 and 321; MEC E 300, 362, 380; and MEC E 330 or 331. Credit cannot be obtained in both MEC E 585 and 485."
UAlberta,MEC E 494,Introduction to Research, , ,"Introduction to methods of mechanical engineering research. Organizational seminars for the research project in the following term. Prerequisites: MEC E 330, 380, and consent of Department."
UAlberta,MEC E 495,Research Project, , ,Mechanical Engineering undergraduate research project with a faculty member.   Prerequisites: MEC E 494 and consent of Department.
UAlberta,MEC E 537,Aerodynamics, , ,"Boundary layer flow, vorticity, circulation and aerodynamic lift, wing theory, aeronautical applications. Prerequisite: MEC E 330 or 331."
UAlberta,MEC E 541,Combustion Engines, , ,"History of basic cycles, combustion theory including ignition flame propagation and engine knock, cycle analysis with deviations from ideal cycles and performance characteristics, fuels, design and operation of carburation and injection processes, exhaust emissions measurements. Identification of design parameters and their effect on emissions. Prerequisite: MEC E 340."
UAlberta,OM 352,Operations Management, , ,A problem-solving course which introduces the student to deterministic and stochastic models which are useful for production planning and operations management in business and government. Note: Students are expected to have basic familiarity with microcomputer applications. Prerequisite: MATH 114 or equivalent and STAT 151 or equivalent.
UAlberta,PET E 275,Petroleum Reservoir Fluids, , ,"Qualitative and quantitative phase behavior of petroleum reservoir fluids through the algebraic and numerical application of thermodynamic theory, equations of state, and empirical correlations. Determination of engineering PVT parameters. Oilfield waters. Introduction to mass transfer. Prerequisite: CHEM 105."
UAlberta,PET E 364,Drilling Engineering, , ,"Rotary drilling systems, elements of rock mechanics, properties and field testing procedures of drilling fluids, drilling fluids hydraulics, drill bit hydraulics and mechanics, well control, factors affecting rate of penetration, drill string mechanics, fundamentals of directional drilling. Prerequisites: CH E 312 or equivalent and CIV E 270."
UAlberta,PET E 365,Well Logging and Formation Evaluation, , ,Theory and engineering applications of measurements of physical properties of the formation near the well bore; interpretation and use of the information in reservoir engineering. Prerequisite: PET E 275.
UAlberta,PET E 366,Petroleum Production Operations, , ,"Land units in Western Canada, types and characteristics of well completions, perforating, wellbore damage and simulation, combined inflow and well performance analysis, multiphase flow through conduits, oil well pumping, gas lift, surface facilities and flow measurement, applied mass transfer. Prerequisite: CH E 312."
UAlberta,PET E 444,Natural Gas Engineering, , ,"Topics include gas properties, reserves estimation, gas well deliverability, gas well testing, gas storage, surface facilities, and transmission. Production of unconventional gas reservoirs (coal beds, hydrates, tight sand and shale gas). Prerequisite: PET E 275."
UAlberta,PHYS 230,Electricity and Magnetism, , ,"Electric fields, Gauss' Law; electric potential; capacitance and dielectrics; electric current and resistance; magnetic fields, Ampere's Law; Faraday's Law; inductance; magnetic properties of matter. Prerequisites: PHYS 130 or 146, and MATH 100 or 113 or 114 or 117. Pre- or corequisite: MATH 101 or 115 or 118. For Science students only: SCI 100 may be used in lieu of PHYS 146, MATH 114 and 115. Note: Restricted to Engineering students. Other students who take this course will receive *3.0. Credit may normally be obtained for only one of PHYS 230 or 281."
UAlberta,SEM 301,Behavior in Organizations, , ,"Provides an understanding of the behavior of individuals in organizations. Draws from psychology, sociology, organization theory and covers topics such as personality, motivation, leadership, communication, conflict, and group dynamics. Prerequisite: Not open to students in the Faculty of Business. Open only to students from other faculties where the course is a requirement. Not to be taken by students with credit in SEM 200, 201 or 310."
UAlberta,SEM 321,Introduction to Strategic Management and Organization Design, , ,"Explores why organizations such as McDonalds, Northern Telecom, Bennetton, Wal-Mart and the University of Alberta use different patterns of organization. Examines the political and behavioral dynamics of management decision making. Prerequisite: SEM 201, 301 or 310. Open to third- and fourth-year students."
UAlberta,MEC E 569,Mechanics and Design of Composite Materials,aerospace, ,Introduction to composite materials. Mechanical characterization and strength theories of a lamina. Micro-mechanical analysis of a lamina. Macro-mechanical analysis of laminates. Failure analysis and design of laminates. Prerequisite: MEC E 380.
UBC Okanagan,APSC 169,Fundamentals of Sustainable Engineering Design, , ,"Theory and practice of sustainable engineering. Awareness and risk analysis of potential impacts on society and the environment over the lifecycle of engineering projects. Engineering design process, project lifecycle, and professional responsibility. Team-based design project. [3-2*-0*]"
UBC Okanagan,APSC 171,Engineering Drawing and CAD/CAM, , ,"Orthographic projections, axonometric and perspective projections, dimensioning and tolerances, computer-aided design and modelling, introduction to rapid prototyping, team-based design project. [3-0-2]"
UBC Okanagan,APSC 172,Engineering Analysis I, , ,"Functions, limits, differentiation, applications of derivatives, integration, applications of definite integrals. [3-0-1]"
UBC Okanagan,APSC 173,Engineering Analysis II, , ,"Integrals and transcendental functions, techniques of integration, applications of integration, polar coordinates, infinite sequences and series, vectors and the geometry of space, and partial derivatives. [3-0-1] Prerequisite: APSC 172."
UBC Okanagan,APSC 176,Engineering Communication, , ,"Written and oral presentations, formal and informal. Purpose, audience, content, format, and tone are studied, as are team-based report writings and presentations. [3-0-0]"
UBC Okanagan,APSC 177,Engineering Computation and Instrumentation, , ,"Computer systems, software development, operating systems, compilers, programming in a high-level language, selection and loop structures, functions, arrays, pointers, files, data acquisition, solving engineering problems with computer programs. [3-2*-0]"
UBC Okanagan,APSC 178,"Electricity, Magnetism, and Waves", , ,"Coulomb's law, electric field, Gauss' law, electric potential, conductors, capacitance, electric currents, resistance, DC circuits, magnetic fields and forces, sources of magnetic fields, electromagnetic induction, mechanical waves, electromagnetic waves, light propagation, geometrical optics. [4-0-2] Prerequisite: APSC 172. Corequisite: APSC 173."
UBC Okanagan,APSC 179,Linear Algebra for Engineers, , ,"Systems of linear equations, Gaussian elimination, engineering application of linear algebra, matrix operations, special matrices, determinants, vector space, orthogonality, eigenvalues and eigenvectors, linear transformation. [3-0-0]"
UBC Okanagan,APSC 180,Statics, , ,"Force vectors, Cartesian coordinate system, free body diagram, dot and cross products, forces equilibrium of particles, force and moment equilibrium of rigid bodies, analysis of trusses, frames and machines, friction, wedges, pulleys, and belts. Applications of linear algebra in statics. [3-0-2] Corequisite: APSC 179."
UBC Okanagan,APSC 181,Dynamics, , ,"Kinematics of particles, curvilinear motion, normal-tangential, polar, cylindrical coordinates, force and acceleration, equation of motions, work and energy, conservation of energy. Introduction to rigid body dynamics. [3-0-2] Prerequisite: All of APSC 172, APSC 180. Corequisite: APSC 173."
UBC Okanagan,APSC 182,Matter and Energy I, , ,"Thermometry, states of matter and phase change, ideal and real gases, 1st law of thermodynamics, 2nd law of thermodynamics, liquids, solutions, solid crystals, atomic structures and bonding. [2-2*-2*]"
UBC Okanagan,APSC 183,Matter and Energy II, , ,"Chemical equilibrium, reactions in gas phase and in aqueous solutions, acid-base and redox reactions, kinetics of chemical reactions, thermochemistry, electrochemistry, and organic chemistry. [2-2*-2*]"
UBC Okanagan,APSC 201,Technical Communication, , ,"Written and oral communication in engineering. Report preparation, business correspondence, and oral presentation of technical material.  Principles of communication with Indigenous communities. [3-0-0] Prerequisite: APSC 176."
UBC Okanagan,APSC 246,System Dynamics, , ,"Introduction to the Fourier series. Linear time invariant system, impulse response function, operator, convolution, system characterization, complex numbers, solution of linear ordinary differential equations, Laplace transform and its applications, transfer function, frequency response, solution to system of linear differential equations. Fourier series and transform. [3-0-1] Prerequisite: All of APSC 173, APSC 178, APSC 179, APSC 181."
UBC Okanagan,APSC 248,Engineering Analysis III, , ,"Multivariable functions, Lagrange multipliers; line integrals, surface integrals, volume integrals; divergence, curl, gradient; divergence and Stokes' theorems; engineering applications of vector field theory. Introduction to partial differential equations. [3-0-1] Prerequisite: All of APSC 173, APSC 178."
UBC Okanagan,APSC 252,Thermodynamics, , ,"First and second laws of thermodynamics. Applications to simple thermodynamic processes and cycles. Introduction to heat transfer modes. [3-0-1] Prerequisite: All of APSC 173, APSC 182."
UBC Okanagan,APSC 254,Instrumentation and Data Analysis, , ,"Data acquisition, sensors, instrumentation, measurement techniques and their limitations, experimental design, and data analysis; statistics, basic probability; application of statistics to data analysis. [3-2*-1] Prerequisite: All of APSC 173, APSC 178."
UBC Okanagan,APSC 256,Numerical Methods for Analysis, , ,"Partial differential equations, and numerical methods. Engineering applications to the design and analysis of networks, structures, and hydraulic systems. [3-1-0] Prerequisite: All of APSC 173, APSC 177."
UBC Okanagan,APSC 258,Applications of Engineering Design, , ,"Principles of engineering design, applied to a team-based design project. Use of probability, programming, decision making, economic principles, systems theory, and technical communication in design projects. [3-1-1] Prerequisite: All of APSC 169, APSC 171, APSC 177, APSC 179, APSC 254."
UBC Okanagan,APSC 259,Materials Science I, , ,"Atomic bonding, crystallographic characteristics of materials, stress-strain curve, strengthening mechanisms, failure of materials, Eutectic and Eutectoid phase transformations, Fe-C phase diagram, composite materials, corrosion, electrical properties of materials. [3-2*-0] Prerequisite: All of APSC 182, APSC 183."
UBC Okanagan,APSC 260,Mechanics of Materials I, , ,"Concepts of stress and strain. Axial, shear forces and bending moment diagrams for statically determinate structures, torsion in shafts. Axial and shear stresses and deformations. Transformation of plane stress, Mohr's circle. [3-0-1] Prerequisite: APSC 180 and APSC 173."
UBC Okanagan,APSC 253,Fluid Mechanics I, , ,"Fluid properties and fluid statics; principles of conservation of mass, momentum, and energy; laminar and turbulent flow; dimensional analysis; pipe flow; valves and fittings, flow measurements. [3-2*-1] Prerequisite: All of APSC 180, APSC 181, APSC 248."
UBC Okanagan,APSC 255,Electric Circuits and Power, , ,"Circuit analysis techniques for steady-state AC and DC circuits containing independent and dependent voltage and current sources, resistance, capacitance and inductance. DC maximum power transfer. AC power including real, reactive, apparent and complex power and power factor. AC power analysis using phasors. Three-phase AC power systems. [3-2*-1] Prerequisite: APSC 178."
UBC Okanagan,ENGR 303,Engineering Project Management, , ,"Project management including initiating, planning, executing, controlling, and closing engineering projects. Managing the scope, costs, schedule, risks, and human resources in engineering projects. External party engagement, including Indigenous communities. [3-0-0] Prerequisite: All of APSC 169, APSC 201."
UBC Okanagan,ENGR 305,Engineering Economic Analysis, , ,"Cost concepts, accounting, time value of money; depreciation and taxes; public sector projects; economic evaluation techniques; handling uncertainty; sustainability in economic evaluation; societal context; infrastructure management needs; project impacts, mitigating risk. Case studies. [3-0-0] Prerequisite: Second-year standing in the B.A.Sc. program."
UBC Okanagan,ENGR 310,Fluid Mechanics II, , ,"Differential conservation, equations and solutions, boundary layers, compressible flows, and introduction to turbomachinery. [3-2*-1] Prerequisite: APSC 253."
UBC Okanagan,ENGR 315,Systems and Control, , ,"Dynamic systems, linear systems, control concepts, block diagrams, transient response, root locus, frequency response, Bode and Nyquist plots, and controller design. [3-2*-1] Prerequisite: APSC 246."
UBC Okanagan,ENGR 320,Electromechanical Devices, , ,"DC and AC magnetic circuits, transformers, DC machines, principles of electromagnetic devices, synchronous machines, induction motors, and brushless DC motors. [3-2*-1] Prerequisite: APSC 255."
UBC Okanagan,ENGR 375,Energy System Design, , ,"Primary energy sources and carriers. Energy conversion. Analysis of thermal systems. Reacting systems and combustion. Thermal systems design including steam power plants, gas turbines, internal combustion engines, and refrigeration systems. [3-0-1] Prerequisite: All of APSC 252, APSC 253."
UBC Okanagan,ENGR 376,Materials Science II, , ,"Review comprehensive study of phase diagrams, phase transformations, TTT diagrams, heat treatment, ferrous and nonferrous alloys, composite and concrete materials, and materials selection. [3-0-0] Prerequisite: APSC 259."
UBC Okanagan,ENGR 377,Manufacturing Processes I, , ,"Metrology, metal forming processes, plastic deformation, rolling, forging, drawing, extrusion, sheet metal forming. Machining processes and machine tools, turning, milling, drilling, grinding. Metal fabrication, welding, casting. [2 -3*-2*] Prerequisite: All of APSC 259, APSC 260."
UBC Okanagan,ENGR 380,Design of Machine Elements, , ,"Product design methodology; static and fatigue failure theory; design/selection of components including shafts, springs, bearings, gears, brakes, and clutches; design of bolted joints, power screws, and welds; design evaluation and optimization. [3-0-1] Prerequisite: APSC 260."
UBC Okanagan,ENGR 381,Kinematics and Dynamics of Machinery, , ,"The design, analysis, and synthesis of mechanisms, linkages, cams, and gear trains; dynamic force analysis; balancing of rotating and reciprocating masses. [3-0-1] Prerequisite: All of APSC 180, APSC 181."
UBC Okanagan,ENGR 385,Heat Transfer Applications, , ,"Steady and transient conduction heat transfer, radiation heat transfer, convection heat transfer, introduction to heat exchanger. [3-2*-1] Prerequisite: All of APSC 248, APSC 252."
UBC Okanagan,ENGR 387,Vibration of Mechanical Systems, , ,"Vibration of mechanical systems. Single and multiple degree of freedom systems. Undamped, damped vibrations. Forced vibrations and resonance. Modal analysis, modelling vibrating systems. Spectral analysis. Measurement and control of vibrating mechanical systems. [3-0-1] Prerequisite: APSC 246."
UBC Okanagan,ENGR 413,Law and Ethics for Engineers, , ,"Ethical theories and their application. The Canadian legal system. Companies, partnerships, independent contractors. Contract documents, specifications, liability, torts and liens. Intellectual property. Agency; evidence; role of an expert witness. Employment law. Professional Governance Act, Code of Ethics, consultation and engagement with Indigenous communities. [3-0-0] Prerequisite: Fourth-year standing."
UBC Okanagan,ENGR 476,Mechanics of Materials II, , ,"Bending of curved beams; bending of beams with asymmetric cross-sections; shear flow and centre; review of beam deflections; column buckling; Castigliano's theorem; statically indeterminate beams, frames, and rings; Torsion of noncircular members. [3-0-0] Prerequisite: APSC 260."
UBC Okanagan,ENGR 499,Engineering Capstone Design Project, , ,A capstone design project in response to an actual engineering problem. The project can be multi-disciplinary or in a specialized area of engineering. Students are required to submit a comprehensive project report and deliver a formal presentation. [2-3-0; 0-6-0] Prerequisite: Fourth-year standing.
UBC Okanagan,ENGR 401,Bioinstrumentation, , ,"Bioinstruments used for tracking vitals, diagnosis, and treatment of disease in the vascular, muscular, nervous, and respiratory systems. Introduction to the fundamentals of each body system, electrical safety, signal acquisition, biosensors, transducers, amplifiers, and analysis of human physiological measurements. Hands on experience with sensors, biomedical devices, and design through labs. [3-2*-0] Prerequisite: All of APSC 193, APSC 254."
UBC Okanagan,ENGR 406,Microelectromechanical Systems, , ,"Mechanisms, design, fabrication, and testing of microsensors, actuators, and MicroElectroMechanical systems (MEMS).  Credit will not be granted for both ENGR 406 and ENGR 506 [3-2*-0] Prerequisite: Fourth-year standing in the B.A.Sc. Program"
UBC Okanagan,ENGR 458,Power Electronics, , ,"Applications and roles of power electronics, power semiconductor devices, diode rectifiers, phase-controlled rectifiers, DC-DC converters, DC-AC converters, resonant converters. Examples drawn from residential and industrial applications. Credit will be granted for only one of ENGR 458 or ENGR 558. [3-2*-0] Prerequisite: ENGR 320."
UBC Okanagan,ENGR 475,Materials Selection and Design, , ,"Review of materials classifications, ASTM standard for ferrous materials and non-ferrous alloys. Material property charts. Materials selection and material indices. Introduction to various materials processing. Process selection and materials selection with multiple constraints and objectives, cost analysis. [3-0-1*] Prerequisite: All of APSC 259, ENGR 376."
UBC Okanagan,ENGR 482,Biomedical Engineering I, , ,"Introduction to the microcirculation; gas exchange in organs, including diffusion, perfusion and ventilation; surface energy in biological systems; principles of hemodynamics including vascular resistance and flow regimes at different levels of organs, tissues and cells; principles of tissue mechanics; introduction to tissue engineering; introduction to medical devices design and development. [3-0-0] Prerequisite: Fourth-year standing"
UBC Okanagan,ENGR 484,Heat and Mass Transfer, , ,"Heat exchanger design, heat transfer with phase change, radiation heat transfer, steady and transient mass diffusion, convective mass transfer, simultaneous heat and mass transfer. Credit will be granted for only one of ENGR 484 or ENGR 584. [3-0-0] Prerequisite: All of ENGR 310, ENGR 385."
UBC Okanagan,ENGR 491,Computational Fluid Dynamics, , ,"Computational fluid dynamics theory and methods for the numerical simulation of heat and fluid flow. Governing equations, meshing strategies and mesh requirements, finite difference methods, finite volume methods, solution of algebraic systems of equations, compressible flows, turbulence modelling. [3-0-0] Prerequisite: ENGR 310."
UBC Okanagan,ENGR 450,Clinical Engineering, , ,"The clinical environment, clinical tools (for screening, diagnostics, treatment, monitoring, and rehabilitation) and regulatory requirements. [3-2*-0] Prerequisite: APSC 193 and fourth-year BASc standing."
UBC Okanagan,ENGR 454,Motor Drive Systems, , ,"Three-phase AC/DC PWM inverter, converter modulation techniques, abc/qd reference frame theory, brushed DC machine drives, induction motor drives, permanent magnet AC machines, brushless dc motors and drive circuits. [3-2*-0] Prerequisite: ENGR 320."
UBC Okanagan,ENGR 469,Polymer Engineering, , ,"Introduction to polymer science and technology, molecular structure of polymers, polymer synthesis, structure-property relationship in polymers, physical properties of polymers, reinforced polymers, polymer composites and nanocomposites, polymer characterization, polymer processing, and forming. [3-0-0] Prerequisite: All of APSC 259, APSC 260."
UBC Okanagan,ENGR 478,Alternative Energy Systems, , ,"Description of alternative sources of energy, electric vehicles, thermosolar energy, generation of electricity by photovoltaic effect, wind power energy, hydropower, geothermal, nuclear power, power plants with fuel cells, aspects of hydrogen as fuels, fuel from biomass, energy storage parameters, integration of alternative sources of energy. [3-0-0] Prerequisite: All of ENGR 375, ENGR 385."
UBC Okanagan,ENGR 479,Measurement Principles in Thermal-Fluids, , ,"Instruments and methods of measuring fluid thermo-physical properties.  Pressure-based velocity measurements. Thermal anemometry. Particle-based techniques for velocity measurement. Sonic anemometry/thermometry. Measurement of flow pressure and density. Measurement techniques for temperature and heat flux. Fundamentals of data processing and analysis. [3-0-0] Prerequisite: All of ENGR 310, ENGR 385."
UBC Okanagan,ENGR 485,"Heating, Ventilating, and Air Conditioning", , ,"Properties of moist air, air conditioning systems, heat transmission in building systems, heating and cooling load, refrigeration, pumps and piping design, fans and building air distribution. [3-0-0] Prerequisite: All of APSC 253, APSC 258, ENGR 385."
