School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
McGill,ECSE 323,Digital System Design, ,Yes,Electrical Engineering : Minimization and synthesis of combinational logic and finite state machines.Synthesis of synchronous and asynchronous sequential circuits. Principles of control design. Basic concepts in design for testability. Laboratory experiments involve the design and testing of FPGA based digital systems using CAD software and hardware description languages.
McGill,ECSE 324,Computer Organization, ,Yes,Electrical Engineering : Basic computer structures; instruction set architecture; assembly language; input/output; memory; software; processor implementation; computer arithmetic. Lab work involving assembly language level programming of single-board computers.
McGill,ECSE 325,Digital Systems, ,Yes,Electrical Engineering : Design of digital systems. Implementation technologies; arithmetic modules; synthesis and advanced modelling techniques; verification; timing analysis; design for testability; asynchronous circuits; hardware/software co-design.
McGill,ECSE 326,Software Requirements Engineering, ,Yes,"Electrical Engineering : Techniques for eliciting requirements; languages and models for specification of requirements; analysis and validation techniques, including feature-based, goal-based, and scenario-based analysis; quality requirements; requirements traceability and management; handling evolution of requirements; requirements documentation standards; requirements in the context of system engineering; integration of requirements engineering into software engineering processes."
McGill,ECSE 330,Introduction to Electronics, ,Yes,"Electrical Engineering : Introduction to electronic circuits using operational amplifiers, PN junction diodes, bipolar junction transistors (BJTs), and MOS field-effect transistors (MOSFETs), including: terminal characteristics, large- and small-signal models; configuration and frequency response of single-stage amplifiers with discrete biasing. Introduction to SPICE. Simulation experiments."
McGill,ECSE 331,Electronics, ,Yes,"Electrical Engineering : Introduction to electronic circuits using operational amplifiers, PN junction diodes, bipolar junction transistors (BJTs), and MOS field-effect transistors (MOSFETs), including: terminal characteristics, large- and small-signal models; configuration and frequency response of amplifiers with discrete biasing. Introduction to SPICE. Lab work involving simulation experiments and testing of simple circuits using discrete transistors."
McGill,ECSE 334,Introduction to Microelectronics, ,Yes,"Electrical Engineering : Single-stage integrated-circuit amplifiers; differential and multistage amplifiers, integrated-circuit biasing techniques; non-ideal characteristics, frequency response; feedback amplifiers, output stages; digital CMOS logic circuits."
McGill,ECSE 335,Microelectronics, ,Yes,"Electrical Engineering : Single-stage integrated-circuit amplifiers; differential and multistage amplifiers, integrated-circuit biasing techniques; non-ideal characteristics, frequency response; feedback amplifiers, output stages; digital CMOS logic circuits. Lab work on designing, building, and debugging electronic hardware using discrete transistors and circuit building blocks"
McGill,ECSE 343,Numerical Methods in Engineering, ,Yes,"Electrical Engineering : Number representation and numerical error. Symbolic vs. numerical computation. Curve fitting and interpolation. Numerical differentiation and integration. Optimization. Data science pipelines and data-driven approaches. Preliminary machine learning. Solutions of systems of linear equations and nonlinear
equations. Solutions of ordinary and partial differential equations. Applications in
engineering, physical simulation, CAD, machine learning and digital media."
McGill,ECSE 351,Electromagnetic Fields, ,Yes,"Electrical Engineering : Maxwell's equations, electrostatics, magnetostatics and induction for power-frequency electrical engineering problems."
McGill,ECSE 352,Electromagnetic Waves, ,Yes,"Electrical Engineering : Transient and steady state wave propagation in transmission lines. Telephone and radio frequency lines. Smith's chart and impedance matching. Maxwell's equations, Helmholtz's equations, Poynting's theorem. Plane waves, polarization, Snell's law, critical and Brewster's angle. Rectangular waveguides, optical fibres, dispersion. Radiation and antennas. S-parameters."
McGill,ECSE 353,Electromagnetic Fields and Waves, ,Yes,"Electrical Engineering : Divergence, gradient and curl. The divergence theorem and Stokes’ theorem. Maxwell’s equations in integral and differential form. Waves in free space and on transmission lines. Electric and magnetic force and energy. Magnetic materials. Faraday's law. Applications to engineering problems. S-parameters."
McGill,ECSE 354,Electromagnetic Wave Propagation, ,Yes,"Electrical Engineering : Transient and steady state wave propagation in transmission lines; telephone and radio frequency lines; Smith's chart and impedance matching; Maxwell's equations, Helmholtz's equations, Poynting's theorem; plane waves, polarization, Snell's law, critical and Brewster's angle; rectangular waveguides, optical fibres, dispersion; radiation and antennas; S-parameters; lab work involving the Smith chart, communication transmission lines, reflection and refraction, and optical waveguides."
McGill,ECSE 361,Power Engineering, ,Yes,"Electrical Engineering : Characteristics and components of power systems. Generation, transmission and utilization of electric power. 3-phase ac and dc systems. Fundamentals of electromechanical energy conversion. Ampere and Faraday's law. Magnetic circuits. Systems of coupled coils. Torque and force. Rotating magnetic fields. Basic rotating machines."
McGill,ECSE 362,Fundamentals of Power Engineering, ,Yes,"Electrical Engineering : Characteristics and components of power systems. Generation, transmission and utilization of electric power. 3-phase ac and dc systems. Fundamentals of electromechanical energy conversion. Ampere and Faraday's law. Magnetic circuits. Mutual inductance and transformers. Torque and force. Rotating magnetic fields. Basic rotating machines. Lab work involving techniques of electric power, efficiency, torque, and speed measurements."
McGill,ECSE 396,Honours Research Laboratory Rotation 1, ,Yes,Electrical Engineering : First in a series of four research laboratory rotations selected among research groups in the department of Electrical and Computer Engineering.
McGill,ECSE 397,Honours Research Laboratory Rotation 2, ,Yes,Electrical Engineering : Second in a series of four research laboratory rotations selected among research groups in the department of Electrical and Computer Engineering.
McGill,ECSE 403,Control, ,Yes,"Electrical Engineering : Stability of linear and non-linear systems, controllability, state space models, canonical forms, state space design of controllers, pole placement, LQR, observability, Luenberger observer, separation principle and certainty equivalence, loop transfer recovery, correspondence between system theoretic results for continuous- and discrete-time systems. Lab work involving applications of PID, lead-lag, full state feedback and LQR controllers to robotic devices."
McGill,ECSE 404,Control Systems, ,Yes,Electrical Engineering : Modelling and simulation of control systems; basic concepts of linear systems; open and closed loop control; classical design of controllers - specifications in the step response and the frequency domain; state space design of controllers - pole placement and LQR; sampled data systems.
McGill,ECSE 405,Antennas, ,Yes,"Electrical Engineering : Fundamentals of antenna theory: sources, radiation pattern and gain. Classification of antennas. Main antenna types and their characteristics. Antenna temperature, remote sensing and radar cross-section. Self and mutual impedances. Special topics include adaptive antennas, very large array (VLA) used in radio astronomy and biomedical applications."
McGill,ECSE 408,Communication Systems, ,Yes,"Electrical Engineering : Communication system models; AM and FM modulation, performance of AM and FM systems in noise; sampling, FDM and TDM multiplexing systems; baseband and pass-band digital transmission over noisy band-limited channels, digital modulation and detection techniques and their quantitative performance; concepts of entropy and channel capacity, selected data compression and error-control coding techniques. Illustrative examples taken from subscriber loop telephone systems, evolution of internet modems and wireless cellular phone standards. Lab work involving measurement of the performance of AM and FM systems with noise, digital modulation techniques and spectra, experiments with basic error control coding systems."
McGill,ECSE 411,Communications Systems 1, ,Yes,"Electrical Engineering : Communication system models; AM and FM modulation, performance of AM and FM systems in noise; sampling, PCM and DPCM techniques; FDM and TDM multiplexing systems; baseband digital transmission over bandlimited channels, digital modulation and detection techniques; illustrative examples of subscriber loop telephone systems, cable TV systems and broadcasting systems."
McGill,ECSE 412,Discrete Time Signal Processing, ,Yes,"Electrical Engineering : Discrete-time signals and systems; Fourier and Z-transform analysis techniques, the discrete Fourier transform; elements of FIR and IIR filter design, filter structures; FFT techniques for high speed convolution; quantization effects."
McGill,ECSE 413,Communications Systems 2, ,Yes,"Electrical Engineering : Introduction to radio communications; satellite communication systems; the cellular concept; fading channel models, digital modulation techniques over fading channels, diversity systems, spread spectrum techniques; fixed assignment multiple access (FDMA, TDMA, CDMA), duplexing methods (FDD, TDD); illustrative examples of terrestrial mobile systems, fixed wireless systems, LEOs, etc.; overview of standardization activities."
McGill,ECSE 414,Introduction to Telecommunication Networks, ,Yes,"Electrical Engineering : Introduction to the physical and software architecture of modern networks; circuit and packet switching; layered design principles; wired and wireless access systems; flow and congestion control; addressing and routing for unicast, multicast, and broadcast transmission; multiple access protocols; client-server and peer-to-peer architectures. Examples: Ethernet, TCP/IP, 802.11, ARQ, OSPF. BGP."
McGill,ECSE 415,Introduction to Computer Vision, ,Yes,"Electrical Engineering : An introduction to the automated processing, analysis, and understanding of image data. Topics include image formation and acquisition, design of image features, image segmentation, stereo and motion correspondence matching techniques, feature clustering, regression and classification for object recognition, industrial and consumer applications, and computer vision software tools."
McGill,ECSE 416,Telecommunication Networks, ,Yes,"Electrical Engineering : Architecture and protocols of contemporary networks; wired and wireless access systems; flow and congestion control; network optimization; randomized multiple access protocols; queueing disciplines; low-power wireless networks. Examples: Ethernet, TCP/IP, 802.11, 802.15.4. Lab experiments addressing routing protocols, TCP, queuing disciplines and quality-of-service, and network security."
McGill,ECSE 420,Parallel Computing, ,Yes,"Electrical Engineering : Modern parallel computing architectures for shared memory, message passing and data parallel programming models. The design of cache coherent shared memory multiprocessors. Programming techniques for multithreaded, message passing and distributed systems. Use of modern programming languages and parallel programming libraries."
McGill,ECSE 421,Embedded Systems, ,Yes,"Electrical Engineering : Definition, structure and properties of embedded systems. Real-time programming: interrupts, latency, context, re-entrancy, thread and process models. Microcontroller and DSP architectures, I/O systems, timing and event management. Real-time kernels and services. Techniques for development, debugging and verification. Techniques for limited resource environments. Networking for distributed systems."
McGill,ECSE 422,Fault Tolerant Computing, ,Yes,"Electrical Engineering : Introduction to fault-tolerant systems. Fault-tolerance techniques through hardware, software, information and time redundancy. Failure classification, failure semantics, failure masking. Exception handling: detection, recovery, masking and propagation, termination vs. resumption. Reliable storage, reliable communication. Process groups, synchronous and asynchronous group membership and broadcast services. Automatic redundancy management. Case studies."
McGill,ECSE 423,Fundamentals of Photonics, ,Yes,"Electrical Engineering : Introduction to the fundamentals of modern optical and photonic engineering. Topics covered include the propagation of light through space, refraction, diffraction, polarization, lens systems, ray-tracing, aberrations, computer-aided
design and optimization techniques, Gaussian beam analysis, micro-optics and
computer generated diffractive optical elements. Experiments on physical and geometric optics."
McGill,ECSE 424,Human-Computer Interaction, ,Yes,"Electrical Engineering : The course highlights human-computer interaction strategies from an engineering perspective. Topics include user interfaces, novel paradigms in human-computer interaction, affordances, ecological interface design, ubiquitous computing and computer-supported cooperative work. Attention will be paid to issues of safety, usability, and performance."
McGill,ECSE 425,Computer Architecture, ,Yes,"Electrical Engineering : Trends in technology. CISC vs. RISC architectures. Pipelining. Instruction level parallelism. Data and Control Hazards. Static prediction. Exceptions. Dependencies. Loop level paralleism. Dynamic scheduling, branch prediction. Branch target buffers. Superscalar and N-issue machines. VLIW. ILP techniques. Cache analysis and design. Interleaved and virtual memory. TLB translations and caches."
McGill,ECSE 426,Microprocessor Systems, ,Yes,"Electrical Engineering : Introduction to current microprocessors, their architecture, programming, interfacing and operating systems. The course includes lectures, use of crossassemblers, and simulators as well as laboratory experiments on actual microprocessor hardware."
McGill,ECSE 427,Operating Systems, ,Yes,"Electrical Engineering : Operating system services, file system organization, disk and cpu scheduling, virtual memory management, concurrent processing and distributed systems, protection and security. Aspects of the DOS and UNIX operating systems and the C programming language. Programs that communicate between workstations across a network."
McGill,ECSE 428,Software Engineering Practice, ,Yes,"Electrical Engineering : Software engineering practice in industry, related to the design and commissioning of large software systems. Ethical, social, economic, safety and legal issues. Metrics, project management, costing, marketing, control, standards, CASE tools and bugs. The course involves a large team project."
McGill,ECSE 429,Software Validation, ,Yes,"Electrical Engineering : Correct and complete implementation of software requirements. Verification and validation lifecycle. Requirements analysis, model based analysis, and design analysis. Unit and system testing, performance, risk management, software reuse. Ubiquitous computing."
McGill,ECSE 430,Photonic Devices and Systems, ,Yes,"Electrical Engineering : Introduction to photonic devices and applications. Semiconductor lasers, optical amplifiers, optical modulators, photodetectors and optical receivers, optical fibers and waveguides, fiber and waveguide devices. Photonic systems (communications, sensing, biomedical). Experiments on characterizing photonic devices and systems. Optical test-and-measurement instrumentation."
McGill,ECSE 431,Introduction to VLSI CAD, ,Yes,"Electrical Engineering : The computer-aided design of digital VLSI circuits. Hardware description languages, automatic synthesis, design for testability, technology mapping, simulation, timing analysis, generation of test vectors and fault coverage analysis."
McGill,ECSE 432,Physical Basis: Transistor Devices, ,Yes,"Electrical Engineering : Quantitative analysis of diodes and transistors. Semiconductor fundamentals, equilibrium and non-equilibrium carrier transport, and Fermi levels. PN junction diodes, the ideal diode, and diode switching. Bipolar Junction Transistors (BJT), physics of the ideal BJT, the Ebers-Moll model. Field effect transistors, metal-oxide semiconductor structures, static and dynamic behaviour, small-signal models."
McGill,ECSE 433,Physical Basis of Transistor Devices, ,Yes,"Electrical Engineering : Quantitative analysis of diodes and transistors. Semiconductor fundamentals, equilibrium and non-equilibrium carrier transport, and Fermi levels. PN junction diodes, the ideal diode, and diode switching. Bipolar Junction Transistors (BJT), physics of the ideal BJT, the Ebers-Moll model. Field effect transistors, metal-oxide semiconductor structures, static and dynamic behaviour, small-signal models. Laboratory experiments."
McGill,ECSE 434,Microelectronics Laboratory, ,Yes,"Electrical Engineering : Designing, building, and debugging electronic hardware using discrete transistors and circuit building blocks; Designing, simulating, laying-out, and post-fabrication experimental testing of an integrated circuit (IC). The laboratory experiments are designed to reinforce the microelectronics circuit theory studied in ECSE 334."
McGill,ECSE 435,Mixed-Signal Test Techniques, ,Yes,"Electrical Engineering : Purpose and economics of mixed-signal test, DC measurements. Accuracy and repeatability. DSP-based theory and its applications to parametric testing of analog filters, DACs, and ADC. Timing and PLL measurements. Design for Testability."
McGill,ECSE 436,Signal Processing Hardware, ,Yes,"Electrical Engineering : Review of basic concepts in signals and microprocessors. Digital Signal Processing microprocessor architecture. Finite precision effects, real-time constraints, assembly language optimization. Implementation of DSP algorithms on a DSP microprocessor platform. Lab experiments on FIR filtering, IIR filtering, FFT computation, LPC analysis, circular and bit-reversed addressing, ping-pong buffering and frame-based processing."
McGill,ECSE 437,Software Delivery, ,Yes,"Electrical Engineering : Design, development, and implementation of code integration processes, release pipelines, and deployment strategies."
McGill,ECSE 439,Software Language Engineering, ,Yes,"Electrical Engineering : Practical and theoretical knowledge for developing software languages and models; foundations for model-based software development; topics include principles of model-driven engineering; concern-driven development; intentional, structural, and behavioral models as well as configuration models; constraints; language engineering; domain-specific languages; metamodeling; model transformations; models of computation; model analyses; and modeling tools."
McGill,ECSE 444,Microprocessors, ,Yes,"Electrical Engineering : Design techniques for developing modern microprocessor-based systems, multiple state-of-art instructions set architectures (ISAs) and associated assembly languages, use of tools for compiling, linking, memory overlay; debug techniques for start-stop and real-time debugging, together with debug infrastructure and interfaces: flash patching, variable watching and instruction stream tracing. Use of coprocessors and computer peripherals, such as SPI, I2C, I2S, SAI, USB, wireless standards, timers, DMA units and FLASH accelerators. Interfacing and processing sensor data including multi-sensor integration. Design techniques that promote structured approaches for separation of concerns in computing and communication. Real-time systems and software engineering for tightly integrated hardware."
McGill,ECSE 446,Realistic Image Synthesis, ,Yes,"Electrical Engineering : Introduction to mathematical models of light transport and the numerical techniques used to generate realistic images in computer graphics. Offline (i.e., raytracing) and interactive (i.e., shader-based) techniques."
McGill,ECSE 450,Electromagnetic Compatibility, ,Yes,"Electrical Engineering : Electromagnetic Compatibility (EMC), regulations and EMC requirements of electronic systems, non-ideal behaviour of circuit components, signal spectra, radiated emission and susceptibility, conducted noise, crosstalk, differential mode and common mode, shielding, and system design for EMC."
McGill,ECSE 451,EM Transmission and Radiation, ,Yes,"Electrical Engineering : Microwave transmission through waveguides: impedance matching, microwave devices, filters and resonators; microwave transmission though free space; near and far field behaviour of electromagnetic radiators, simple antennas, antenna arrays, practical antenna parameters; the physics of the radio communication channel: reflection, diffraction and scattering and their macroscopic impact (multipath, fading)."
McGill,ECSE 456,ECSE Design Project 1, ,Yes,"Electrical Engineering : A design project undertaken with close mentorship by a staff member and under the supervision of the course instructor. The project consists of defining an engineering problem, reviewing relevant background, acquiring/analyzing data, and seeking solutions using appropriate simulation/analysis tools and experimental investigations. Professional engineering practices will be followed."
McGill,ECSE 457,ECSE Design Project 2, ,Yes,Electrical Engineering : A design project undertaken with close mentorship by a staff member and under the supervision of the course instructor. The course is a continuation of ECSE 456.
McGill,ECSE 458D1,Capstone Design Project, ,Yes,"Electrical Engineering : A design project undertaken with close mentorship by a staff member and under the supervision of the course instructor. The project consists of defining an engineering problem, reviewing relevant background, acquiring/analyzing data, and seeking solutions using appropriate simulation/analysis tools and experimental
investigations. Professional engineering practices will be followed."
McGill,ECSE 458D2,Capstone Design Project, ,Yes,Electrical Engineering : See ECSE 458D1 for course description.
McGill,ECSE 458N1,Capstone Design Project, ,Yes,"Electrical Engineering : A design project undertaken with close mentorship by a staff member and under the supervision of the course instructor. The project consists of defining an engineering problem, reviewing relevant background, acquiring/analyzing data, and seeking solutions using appropriate simulation/analysis tools and experimental
investigations. Professional engineering practices will be followed."
McGill,ECSE 458N2,Capstone Design Project, ,Yes,Electrical Engineering : See ECSE 458N1 for description.
McGill,ECSE 460,Appareillage électrique (Electrical Power Equipment), ,Yes,"Electrical Engineering : Éléments d'un réseau de transport. Lignes: modélisation et paramètres. Transformateurs: circuits équivalents, pertes, enclenchement, protection. Disjoncteurs: fonctionnement et dimensionnement. Équipements de compensation: condensateurs, branchement série et shunt, inductances. Coordination d'isolement."
McGill,ECSE 462,Electromechanical Energy Conversion, ,Yes,"Electrical Engineering : Lumped parameter concepts of electromechanics. Energy, co-energy in the derivation of torques and forces. Examples of electric machines: - dc, synchronous and induction types. Steady-state, transient and stability analysis. Power electronic controllers."
McGill,ECSE 463,Electric Power Generation, ,Yes,"Electrical Engineering : Primary energy resources, conventional and renewable. Electric power generation principles. Rotating and static power conversion, frequency and voltage control. Synchronous and induction generators,  design and operation, grid integration requirements of central and distributed generation. Static power converter interfaces, principles and operation. Wind generation principles, control and wind farms.  Electrochemical and pumped storage."
McGill,ECSE 464,Power Systems Analysis, ,Yes,"Electrical Engineering : Basic principles of planning and operating interconnected power systems with emphasis on Canadian conditions. Mathematical models for system. Steady-state analysis of power systems, load flow formulation and solution algorithms. Operating strategies, economic dispatch, voltage reactive power regulation, frequency and tie-line power control."
McGill,ECSE 465,Power Electronic Systems, ,Yes,"Electrical Engineering : Introduction to power electronics: definition, applications and classification of converters. Review of analytical techniques. Overview of power semiconductor switches. Line communicated rectifiers and inverters. Switch mode power converters and modulation techniques. Choppers, inverters and rectifiers. Resonant mode converters. Application to power systems and energy conversion."
McGill,ECSE 466,Réseaux de distribution, ,Yes,"Electrical Engineering : Les réseaux de distribution d'électricité. Concepts de base. Lignes et câbles de distribution, caractéristiques physiques. Réseau de neutre. Techniques de protection des réseaux de distribution. Coordination de la protection, défaillance des équipements. Continuité de service, normes, étendue et durée des pannes. Architectures de réseau. Production distribuée, études d'intégration au réseau protection. Qualité de l'onde, exigences de raccordement, harmoniques, creux de tension papillotement. Logiciels d'analyse des réseaux de distribution, écoulement de puissance déséquilibré, régime perturbé."
McGill,ECSE 467,Comportement des réseaux électriques, ,Yes,"Electrical Engineering : Introduction: classification des phénomènes, structure d'un réseau électrique. Modélisation des composants: lignes, transformateurs, machines électriques, charges. Systèmes d'excitation des machines. Régime permanent. Stabilité de transitoire, de tension, des petits signaux. Méthodes de compensation: stabilisateurs, compensation série et shunt. Oscillations sous synchrones. Phénomènes électromagnétiques transitoires. Méthodes et outils de simulation numérique."
McGill,ECSE 468,Electricité industrielle (Industrial Power Systems), ,Yes,"Electrical Engineering : Structure des réseaux électriques industriels. Niveau de tension. Installations électriques, codes et normes. Court-circuits, protection et coordination. Mise à la terre. Qualité de l'onde. Facteur de puissance, tarification et gestion de l'énergie électrique."
McGill,ECSE 469,Protection des réseaux électriques, ,Yes,"Electrical Engineering : Généralités sur les systèmes de protection. Calculs de défauts symétriques et asymétriques. Transformateurs de mesure. Système de mise à la terre. Types de relais de protection. Protection de transformateur, de barres, de ligne de transport : philosophie et application. Conception des systèmes de protection. Homologation et essais de relais."
McGill,ECSE 470,Electromechanical Systems, ,Yes,"Electrical Engineering : Lumped parameter concepts of electromechanics. Energy, co-energy in the derivation of torques and forces. Examples of ac electric machines: synchronous and induction types. Steady-state, transient and stability analysis. Power electronic controllers. Laboratory work involving electric machine operation and control."
McGill,ECSE 472,Fundamentals of Circuit Simulation and Modelling, ,Yes,Electrical Engineering : Principles of circuit simulation. Formulation of network equations. Frequency domain analysis. Nonlinear networks. Transient analysis. Sensitivity analysis. Harmonic balance. Shooting method. Model order reduction. Macromodelling.
McGill,ECSE 474,Design Project 1, ,Yes,"Electrical Engineering : A laboratory design project undertaken with close supervision by a staff member. The project consists of defining an engineering problem, reviewing relevant background and literature, and seeking the solution through numerical simulation and/or experimental investigation. A literature review, written project proposal, and seminar presentation are required."
McGill,ECSE 475,Design Project 2, ,Yes,"Electrical Engineering : A laboratory design project undertaken with close supervision by a staff member. A continuation of ECSE 474 Design Project 1. The work consists of carrying out the project plan developed in ECSE 474 Design Project 1 producing a report summarizing the results, and a seminar presentation."
McGill,ECSE 476,Software Engineering Design Project 1, ,Yes,Electrical Engineering : Design project in software engineering.
McGill,ECSE 477,Software Engineering Design Project 2, ,Yes,Electrical Engineering : Design project in software engineering.
McGill,ECSE 478D1,Electrical Engineering Honours Thesis, ,Yes,"Electrical Engineering : A research project undertaken with close mentorship by a staff member and under the supervision of the course instructor. The thesis consists of defining an engineering problem, reviewing relevant background, acquiring/analyzing data, and seeking design solutions using appropriate simulation/analysis tools and experimental investigations."
McGill,ECSE 478D2,Electrical Engineering Honours Thesis, ,Yes,Electrical Engineering : See ECSE 478D1 for description.
McGill,ECSE 478N1,Electrical Engineering Honours Thesis, ,Yes,"Electrical Engineering : A research project undertaken with close mentorship by a staff member and under the supervision of the course instructor. The thesis consists of defining an engineering problem, reviewing relevant background, acquiring/analyzing data, and seeking design solutions using appropriate simulation/analysis tools and experimental investigations."
McGill,ECSE 478N2,Electrical Engineering Honours Thesis, ,Yes,Electrical Engineering : For decription see ECSE 478N1
McGill,ECSE 485,IC Fabrication Laboratory, ,Yes,"Electrical Engineering : Essential processes for silicon semiconductor device fabrication: etching, diffusion, photolithography. Fabrication of large area PN junctions, selective area PN junctions and MOSFETs. Design and fabrication of simple MOS circuits. Electrical characterization of devices and circuits."
McGill,ECSE 486,Power Laboratory, ,Yes,"Electrical Engineering : Techniques of electric power, efficiency, torque, speed measurements. Starting, running and control of electric machines: dc, synchronous, induction types. Power electronic controllers. Each group of students has access to a compact experiment bench containing a set of micro-machines and all the necessary equipment."
McGill,ECSE 487,Computer Architecture Laboratory, ,Yes,"Electrical Engineering : Basic software tools used in the design, synthesis and analysis of computer and communication systems such as data-paths, switching circuits, and arithmetic and logic circuits. Behavioral and structural modeling of hardware designs in the IEEE standard hardware description language VHDL. Synthesis and implementation of hardware designs using Programmable Logic Devices."
McGill,ECSE 488,High Frequency Laboratory, ,Yes,"Electrical Engineering : High frequency measurement techniques. Vector network analyzer and spectrum analyzer. Resistors, capacitors and inductors at high frequencies. High-level signal handling of a high-frequency bandpass amplifier. Electromagnetic interference (EMI) and spectrum coordination. Cavity resonators. Standing waves in waveguides. Reciprocity of microwave networks. Scattering parameters of a microstrip network."
McGill,ECSE 489,Telecommunication Network Laboratory, ,Yes,"Electrical Engineering : Practical insight into IP networking through hands on experience with network simulation software as well as common Internet monitoring and measurement tools. The experiments address MAC protocols, routing protocols, TCP, queuing disciplines and quality-of-service, network security and multimedia applications."
McGill,ECSE 490,Digital Signal Processing Laboratory, ,Yes,"Electrical Engineering : Experiments involving the digital processing of signals using computer-aided design tools for design, processing and visualization and real-time processing using DSP chips. Filter structures and design, multi-rate signal processing, filter banks, fast transforms, adaptive filtering, signal coding and quantization."
McGill,ECSE 491,Communication Systems Laboratory, ,Yes,"Electrical Engineering : Experimental studies and simulation of analog and digital transmission techniques. Performance of AM and FM systems. FSK and PSK modulation techniques and spectra. Sampling of analog signals, PCM and TDM techniques."
McGill,ECSE 492,Optical Communications Laboratory, ,Yes,"Electrical Engineering : Hands-on experience of the physical layer of optical communications systems. Experiments involving optical fiber link characterization, laser measurements, beam divergence, coupling efficiency. Use of lasers, optical spectrum analyser, data generator, beam profiler, photodetectors, optical filters. Experiments are supported with simulation and analysis software."
McGill,ECSE 493,Control and Robotics Laboratory, ,Yes,"Electrical Engineering : Experimental studies for the design of control systems, with particular emphasis on motion control as applicable to robotics. Modeling of DC motors and electro-mechanical systems. Controller design in the time and frequency domain as well as state space. Experimental examples of PID, lead-lag, full state feedback and LQR controllers."
McGill,ECSE 494,Electrical Engineering Design Project, ,Yes,Electrical Engineering : A laboratory design project undertaken with close supervision by a staff member. The project consists of defining an engineering problem and seeking the solution through experimental investigation. Results are reported in a seminar at the end of term and in a technical paper.
McGill,ECSE 496,Honours Research Laboratory Rotation 3, ,Yes,Electrical Engineering : Third in a series of four research laboratory rotations selected among research groups in the Department of Electrical and Computer Engineering.
McGill,ECSE 497,Honours Research Laboratory Rotation 4, ,Yes,Electrical Engineering : Fourth in a series of four research laboratory rotations selected among research groups in the Department of Electrical and Computer Engineering.
McGill,ECSE 498,Honours Thesis 1, ,Yes,"Electrical Engineering : A research project undertaken with close mentorship by a staff member and under the supervision of the course instructor. The thesis consists of defining an engineering problem, reviewing relevant background, acquiring/analyzing data, and seeking design solutions using appropriate simulation/analysis tools and experimental investigations."
McGill,ECSE 499,Honours Thesis 2, ,Yes,Electrical Engineering : A research project undertaken with close supervision by a staff member. A continuation of ECSE 498. The work consists of carrying out the research plan developed in ECSE 498 along with a seminar presentation at end of term.
McGill,ECSE 500,Mathematical Foundations of Systems, ,Yes,"Electrical Engineering : Basic set theories and algebraic structures, linear spaces, linear mappings, topological and metric spaces, separable spaces, continuity, compactness, Lebesque measure on Euclidean spaces, measurability, Banach spaces, Hilbert spaces, linear bounded operators in Banach spaces, dual spaces, adjoint operators, the Orthogonal Projection Theorem, properties of the Fourier series, convergence in probability."
McGill,ECSE 501,Linear Systems, ,Yes,"Electrical Engineering : Mathematical models of linear systems, fundamental solution and transition matrices, non-homogeneous linear equations, controllability and observability of linear systems, reachable subspaces, Cayley-Hamilton's Theorem, Kalman's controllability and observability rank conditions, minimal realizations, frequency response, invariant subspaces, finite and infinite horizon linear regulator problems, uniform, exponential, and input-output stability, the Lyapunov equation."
McGill,ECSE 504,Sampled Data Control, ,Yes,"Electrical Engineering : Sampling and aliasing. Conversion of continuous-time controllers using s-to-z transformations; pre-and post-filtering. Discrete time state representation and z-transfer function of sampled linear, time-invariant systems. Correspondence between system theoretic results for continuous- and discrete-time systems. Sampled-data design, including pole placement, LQR control and model predictive control."
McGill,ECSE 507,Optimization and Optimal Control, ,Yes,"Electrical Engineering : General introduction to optimization methods including steepest descent, conjugate gradient, Newton algorithms. Generalized matrix inverses and the least squared error problem. Introduction to constrained optimality; convexity and duality; interior point methods. Introduction to dynamic optimization; existence theory, relaxed controls, the Pontryagin Maximum Principle. Sufficiency of the Maximum Principle."
McGill,ECSE 508,Multi-Agent Systems, ,Yes,"Electrical Engineering : Introduction to game theory, strategic games, extensive form games with perfect and imperfect information, repeated games and folk theorems, cooperative game theory, introduction to mechanism design, markets and market equilibrium, pricing and resource allocation, application in telecommunication networks, applications in communication networks, stochastic games."
McGill,ECSE 509,Probability and Random Signals 2, ,Yes,"Electrical Engineering : Multivariate Gaussian distributions; finite-dimensional mean-square estimation (multivariate case); principal components; introduction to random processes; weak stationarity: correlation functions, spectra, linear processing and estimation; Poisson processes and Markov chains: state processes, invariant distributions; stochastic simulation."
McGill,ECSE 510,Filtering and Prediction for Stochastic Systems, ,Yes,"Electrical Engineering : Electrical Engineering: Basic notions. Linear state space (SS) systems. Least squares estimation and prediction: conditional expectations; Orthogonal Projection Theorem. Kalman filtering; Riccati equation. ARMA systems. Stationary processes; Wold decomposition; spectral factorization; Wiener filtering. The Wiener processes; stochastic differential equations. Chapman-Kolmogorov, Fokker-Plank equations. Continuous time nonlinear filtering. Particle filters. Applications."
McGill,ECSE 511,Introduction to Digital Communication, ,Yes,"Electrical Engineering : Amplitude and angle modulation including AM, FM, FDM and television systems; introduction to random processes; sampling and quantization, PCM systems, TDM; digital modulation techniques, Maximum-Likelihood receivers, synchronization issues; elements of information theory including information sources, source coding and channel capacity."
